,pathway,gene_id
26345,hsa05132,ENSG00000104312
26346,hsa05132,ENSG00000168040
26347,hsa05132,ENSG00000120889
26348,hsa05132,ENSG00000104689
26349,hsa05132,ENSG00000106299
26350,hsa05132,ENSG00000137171
26351,hsa05132,ENSG00000008256
26352,hsa05132,ENSG00000105443
26353,hsa05132,ENSG00000108669
26354,hsa05132,ENSG00000170458
26355,hsa05132,ENSG00000106436
26356,hsa05132,ENSG00000123595
26357,hsa05132,ENSG00000134318
26358,hsa05132,ENSG00000135968
26359,hsa05132,ENSG00000225190
26360,hsa05132,ENSG00000155849
26361,hsa05132,ENSG00000070831
26362,hsa05133,ENSG00000106100
26363,hsa05133,ENSG00000172757
26364,hsa05133,ENSG00000165410
26365,hsa05133,ENSG00000162711
26366,hsa05133,ENSG00000150455
26367,hsa05133,ENSG00000112062
26368,hsa05133,ENSG00000127666
26369,hsa05133,ENSG00000169885
26370,hsa05133,ENSG00000170345
26371,hsa05133,ENSG00000154589
26372,hsa05133,ENSG00000127955
26373,hsa05133,ENSG00000114353
26374,hsa05133,ENSG00000065135
26375,hsa05133,ENSG00000103490
26376,hsa05133,ENSG00000140968
26377,hsa05133,ENSG00000243414
26378,hsa05133,ENSG00000115008
26379,hsa05133,ENSG00000125538
26380,hsa05133,ENSG00000136244
26381,hsa05133,ENSG00000169429
26382,hsa05133,ENSG00000136634
26383,hsa05133,ENSG00000168811
26384,hsa05133,ENSG00000113302
26385,hsa05133,ENSG00000184216
26386,hsa05133,ENSG00000125347
26387,hsa05133,ENSG00000126456
26388,hsa05133,ENSG00000161638
26389,hsa05133,ENSG00000169896
26390,hsa05133,ENSG00000150093
26391,hsa05133,ENSG00000160255
26392,hsa05133,ENSG00000177606
26393,hsa05133,ENSG00000067560
26394,hsa05133,ENSG00000172936
26395,hsa05133,ENSG00000109320
26396,hsa05133,ENSG00000007171
26397,hsa05133,ENSG00000198001
26398,hsa05133,ENSG00000110944
26399,hsa05133,ENSG00000178372
26400,hsa05133,ENSG00000100030
26401,hsa05133,ENSG00000102882
26402,hsa05133,ENSG00000107643
26403,hsa05133,ENSG00000185386
26404,hsa05133,ENSG00000050748
26405,hsa05133,ENSG00000109339
26406,hsa05133,ENSG00000156711
26407,hsa05133,ENSG00000173039
26408,hsa05133,ENSG00000188130
26409,hsa05133,ENSG00000124875
26410,hsa05133,ENSG00000163735
26411,hsa05133,ENSG00000122852
26412,hsa05133,ENSG00000136869
26413,hsa05133,ENSG00000149131
26414,hsa05133,ENSG00000173372
26415,hsa05133,ENSG00000232810
26416,hsa05133,ENSG00000173369
26417,hsa05133,ENSG00000159189
26418,hsa05133,ENSG00000159403
26419,hsa05133,ENSG00000182326
26420,hsa05133,ENSG00000166278
26421,hsa05133,ENSG00000125730
26422,hsa05133,ENSG00000175104
26423,hsa05133,ENSG00000244731
26424,hsa05133,ENSG00000224389
26425,hsa05133,ENSG00000123838
26426,hsa05133,ENSG00000123843
26427,hsa05133,ENSG00000106804
26428,hsa05133,ENSG00000185303
26429,hsa05133,ENSG00000198668
26430,hsa05133,ENSG00000143933
26431,hsa05133,ENSG00000160014
26432,hsa05133,ENSG00000178363
26433,hsa05133,ENSG00000137752
26434,hsa05133,ENSG00000164305
26435,hsa05133,ENSG00000165806
26436,hsa05133,ENSG00000129007
26437,hsa05133,ENSG00000170458
26438,hsa05134,ENSG00000112339
26439,hsa05134,ENSG00000013441
26440,hsa05134,ENSG00000203710
26441,hsa05134,ENSG00000197721
26442,hsa05134,ENSG00000156508
26443,hsa05134,ENSG00000101210
26444,hsa05134,ENSG00000254772
26445,hsa05134,ENSG00000099968
26446,hsa05134,ENSG00000103490
26447,hsa05134,ENSG00000163739
26448,hsa05134,ENSG00000081041
26449,hsa05134,ENSG00000163734
26450,hsa05134,ENSG00000120868
26451,hsa05134,ENSG00000185122
26452,hsa05134,ENSG00000204389
26453,hsa05134,ENSG00000204388
26454,hsa05134,ENSG00000204390
26455,hsa05134,ENSG00000126803
26456,hsa05134,ENSG00000173110
26457,hsa05134,ENSG00000109971
26458,hsa05134,ENSG00000144381
26459,hsa05134,ENSG00000125538
26460,hsa05134,ENSG00000136244
26461,hsa05134,ENSG00000169429
26462,hsa05134,ENSG00000168811
26463,hsa05134,ENSG00000113302
26464,hsa05134,ENSG00000150782
26465,hsa05134,ENSG00000169896
26466,hsa05134,ENSG00000160255
26467,hsa05134,ENSG00000143761
26468,hsa05134,ENSG00000172936
26469,hsa05134,ENSG00000249437
26470,hsa05134,ENSG00000109320
26471,hsa05134,ENSG00000077150
26472,hsa05134,ENSG00000100906
26473,hsa05134,ENSG00000152700
26474,hsa05134,ENSG00000172115
26475,hsa05134,ENSG00000079332
26476,hsa05134,ENSG00000113240
26477,hsa05134,ENSG00000091106
26478,hsa05134,ENSG00000138069
26479,hsa05134,ENSG00000173039
26480,hsa05134,ENSG00000176171
26481,hsa05134,ENSG00000137462
26482,hsa05134,ENSG00000136869
26483,hsa05134,ENSG00000187554
26484,hsa05134,ENSG00000232810
26485,hsa05134,ENSG00000125730
26486,hsa05134,ENSG00000165280
26487,hsa05134,ENSG00000174903
26488,hsa05134,ENSG00000137752
26489,hsa05134,ENSG00000164305
26490,hsa05134,ENSG00000165806
26491,hsa05134,ENSG00000064012
26492,hsa05134,ENSG00000132906
26493,hsa05134,ENSG00000170458
26494,hsa05134,ENSG00000265808
26495,hsa05135,ENSG00000117020
26496,hsa05135,ENSG00000162704
26497,hsa05135,ENSG00000241553
26498,hsa05135,ENSG00000111229
26499,hsa05135,ENSG00000130429
26500,hsa05135,ENSG00000115091
26501,hsa05135,ENSG00000138071
26502,hsa05135,ENSG00000163466
26503,hsa05135,ENSG00000158195
26505,hsa05135,ENSG00000134215
26506,hsa05135,ENSG00000100324
26507,hsa05135,ENSG00000175866
26508,hsa05135,ENSG00000241685
26509,hsa05135,ENSG00000162711
26510,hsa05135,ENSG00000213341
26511,hsa05135,ENSG00000167193
26512,hsa05135,ENSG00000099942
26513,hsa05135,ENSG00000112062
26514,hsa05135,ENSG00000171475
26515,hsa05135,ENSG00000127666
26516,hsa05135,ENSG00000150760
26517,hsa05135,ENSG00000142208
26518,hsa05135,ENSG00000105221
26519,hsa05135,ENSG00000120899
26520,hsa05135,ENSG00000143226
26521,hsa05135,ENSG00000055208
26522,hsa05135,ENSG00000115414
26523,hsa05135,ENSG00000196914
26524,hsa05135,ENSG00000186111
26525,hsa05135,ENSG00000170345
26526,hsa05135,ENSG00000082074
26527,hsa05135,ENSG00000213658
26528,hsa05135,ENSG00000072133
26529,hsa05135,ENSG00000156052
26530,hsa05135,ENSG00000103490
26531,hsa05135,ENSG00000183735
26532,hsa05135,ENSG00000082701
26533,hsa05135,ENSG00000171855
26534,hsa05135,ENSG00000104365
26535,hsa05135,ENSG00000125538
26536,hsa05135,ENSG00000109471
26537,hsa05135,ENSG00000136244
26538,hsa05135,ENSG00000169429
26539,hsa05135,ENSG00000136634
26540,hsa05135,ENSG00000150782
26541,hsa05135,ENSG00000184216
26542,hsa05135,ENSG00000126456
26543,hsa05135,ENSG00000115232
26544,hsa05135,ENSG00000161638
26545,hsa05135,ENSG00000150093
26546,hsa05135,ENSG00000177606
26547,hsa05135,ENSG00000165527
26548,hsa05135,ENSG00000067560
26549,hsa05135,ENSG00000177105
26550,hsa05135,ENSG00000182866
26551,hsa05135,ENSG00000043462
26552,hsa05135,ENSG00000106683
26553,hsa05135,ENSG00000103313
26554,hsa05135,ENSG00000172936
26555,hsa05135,ENSG00000131196
26556,hsa05135,ENSG00000101096
26557,hsa05135,ENSG00000072736
26558,hsa05135,ENSG00000109320
26559,hsa05135,ENSG00000100906
26560,hsa05135,ENSG00000198001
26561,hsa05135,ENSG00000121879
26562,hsa05135,ENSG00000051382
26563,hsa05135,ENSG00000171608
26564,hsa05135,ENSG00000145675
26565,hsa05135,ENSG00000105647
26566,hsa05135,ENSG00000124181
26567,hsa05135,ENSG00000123143
26568,hsa05135,ENSG00000065243
26569,hsa05135,ENSG00000100030
26570,hsa05135,ENSG00000102882
26571,hsa05135,ENSG00000107643
26572,hsa05135,ENSG00000185386
26573,hsa05135,ENSG00000050748
26574,hsa05135,ENSG00000109339
26575,hsa05135,ENSG00000156711
26576,hsa05135,ENSG00000169032
26577,hsa05135,ENSG00000126934
26578,hsa05135,ENSG00000034152
26579,hsa05135,ENSG00000108984
26580,hsa05135,ENSG00000076984
26581,hsa05135,ENSG00000133627
26582,hsa05135,ENSG00000169398
26583,hsa05135,ENSG00000089159
26584,hsa05135,ENSG00000091106
26585,hsa05135,ENSG00000136238
26586,hsa05135,ENSG00000128340
26587,hsa05135,ENSG00000169750
26588,hsa05135,ENSG00000173039
26589,hsa05135,ENSG00000075624
26590,hsa05135,ENSG00000067900
26591,hsa05135,ENSG00000117676
26592,hsa05135,ENSG00000071242
26593,hsa05135,ENSG00000177189
26594,hsa05135,ENSG00000188130
26595,hsa05135,ENSG00000108691
26596,hsa05135,ENSG00000062598
26597,hsa05135,ENSG00000065559
26598,hsa05135,ENSG00000214944
26599,hsa05135,ENSG00000122574
26600,hsa05135,ENSG00000106526
26601,hsa05135,ENSG00000197122
26602,hsa05135,ENSG00000135341
26603,hsa05135,ENSG00000136869
26604,hsa05135,ENSG00000184009
26605,hsa05135,ENSG00000232810
26606,hsa05135,ENSG00000127191
26607,hsa05135,ENSG00000175104
26608,hsa05135,ENSG00000141968
26609,hsa05135,ENSG00000160293
26610,hsa05135,ENSG00000015285
26611,hsa05135,ENSG00000115935
26612,hsa05135,ENSG00000115085
26613,hsa05135,ENSG00000136950
26614,hsa05135,ENSG00000137752
26615,hsa05135,ENSG00000143398
26616,hsa05135,ENSG00000107242
26617,hsa05135,ENSG00000117461
26618,hsa05135,ENSG00000269335
26619,hsa05135,ENSG00000102606
26620,hsa05135,ENSG00000005020
26621,hsa05135,ENSG00000106299
26622,hsa05135,ENSG00000076928
26623,hsa05135,ENSG00000010610
26624,hsa05135,ENSG00000153563
26625,hsa05135,ENSG00000172116
26626,hsa05135,ENSG00000254126
26627,hsa05135,ENSG00000134318
26628,hsa05135,ENSG00000050820
26629,hsa05135,ENSG00000139436
26630,hsa05135,ENSG00000155849
26631,hsa05135,ENSG00000070831
26633,hsa05140,ENSG00000100324
26634,hsa05140,ENSG00000203710
26635,hsa05140,ENSG00000197721
26636,hsa05140,ENSG00000112062
26637,hsa05140,ENSG00000051523
26638,hsa05140,ENSG00000165168
26639,hsa05140,ENSG00000156508
26640,hsa05140,ENSG00000101210
26641,hsa05140,ENSG00000126767
26642,hsa05140,ENSG00000150337
26643,hsa05140,ENSG00000143226
26644,hsa05140,ENSG00000203747
26645,hsa05140,ENSG00000162747
26646,hsa05140,ENSG00000055208
26647,hsa05140,ENSG00000170345
26648,hsa05140,ENSG00000204257
26649,hsa05140,ENSG00000242574
26650,hsa05140,ENSG00000204252
26651,hsa05140,ENSG00000241106
26652,hsa05140,ENSG00000231389
26653,hsa05140,ENSG00000223865
26654,hsa05140,ENSG00000196735
26655,hsa05140,ENSG00000237541
26656,hsa05140,ENSG00000179344
26657,hsa05140,ENSG00000204287
26658,hsa05140,ENSG00000196126
26659,hsa05140,ENSG00000231679
26660,hsa05140,ENSG00000227826
26661,hsa05140,ENSG00000198502
26662,hsa05140,ENSG00000111537
26663,hsa05140,ENSG00000027697
26664,hsa05140,ENSG00000159128
26665,hsa05140,ENSG00000115008
26666,hsa05140,ENSG00000125538
26667,hsa05140,ENSG00000113520
26668,hsa05140,ENSG00000136634
26669,hsa05140,ENSG00000168811
26670,hsa05140,ENSG00000113302
26671,hsa05140,ENSG00000184216
26672,hsa05140,ENSG00000115232
26673,hsa05140,ENSG00000169896
26674,hsa05140,ENSG00000150093
26675,hsa05140,ENSG00000160255
26676,hsa05140,ENSG00000162434
26677,hsa05140,ENSG00000096968
26678,hsa05140,ENSG00000177606
26679,hsa05140,ENSG00000172936
26680,hsa05140,ENSG00000116701
26681,hsa05140,ENSG00000100365
26682,hsa05140,ENSG00000109320
26683,hsa05140,ENSG00000100906
26684,hsa05140,ENSG00000104825
26685,hsa05140,ENSG00000007171
26686,hsa05140,ENSG00000198001
26687,hsa05140,ENSG00000166501
26688,hsa05140,ENSG00000100030
26689,hsa05140,ENSG00000102882
26690,hsa05140,ENSG00000185386
26691,hsa05140,ENSG00000156711
26692,hsa05140,ENSG00000073756
26693,hsa05140,ENSG00000111679
26694,hsa05140,ENSG00000173039
26695,hsa05140,ENSG00000188130
26696,hsa05140,ENSG00000175130
26697,hsa05140,ENSG00000158517
26698,hsa05140,ENSG00000115415
26699,hsa05140,ENSG00000135341
26700,hsa05140,ENSG00000105329
26701,hsa05140,ENSG00000092969
26702,hsa05140,ENSG00000119699
26703,hsa05140,ENSG00000137462
26704,hsa05140,ENSG00000136869
26705,hsa05140,ENSG00000232810
26706,hsa05140,ENSG00000125730
26707,hsa05140,ENSG00000175104
26708,hsa05140,ENSG00000244682
26709,hsa05142,ENSG00000117020
26710,hsa05142,ENSG00000174130
26711,hsa05142,ENSG00000164742
26712,hsa05142,ENSG00000213341
26713,hsa05142,ENSG00000112062
26714,hsa05142,ENSG00000127666
26715,hsa05142,ENSG00000159640
26716,hsa05142,ENSG00000142208
26717,hsa05142,ENSG00000105221
26718,hsa05142,ENSG00000182621
26719,hsa05142,ENSG00000170345
26720,hsa05142,ENSG00000088256
26721,hsa05142,ENSG00000060558
26722,hsa05142,ENSG00000127955
26723,hsa05142,ENSG00000114353
26724,hsa05142,ENSG00000065135
26725,hsa05142,ENSG00000141404
26726,hsa05142,ENSG00000087258
26727,hsa05142,ENSG00000156052
26728,hsa05142,ENSG00000087460
26729,hsa05142,ENSG00000171855
26730,hsa05142,ENSG00000111537
26731,hsa05142,ENSG00000027697
26732,hsa05142,ENSG00000159128
26733,hsa05142,ENSG00000026103
26734,hsa05142,ENSG00000104365
26735,hsa05142,ENSG00000125538
26736,hsa05142,ENSG00000109471
26737,hsa05142,ENSG00000117560
26738,hsa05142,ENSG00000136244
26739,hsa05142,ENSG00000169429
26740,hsa05142,ENSG00000136634
26741,hsa05142,ENSG00000168811
26742,hsa05142,ENSG00000113302
26743,hsa05142,ENSG00000184216
26744,hsa05142,ENSG00000177606
26745,hsa05142,ENSG00000113889
26746,hsa05142,ENSG00000175387
26747,hsa05142,ENSG00000276085
26748,hsa05142,ENSG00000172936
26749,hsa05142,ENSG00000109320
26750,hsa05142,ENSG00000100906
26751,hsa05142,ENSG00000007171
26752,hsa05142,ENSG00000106366
26753,hsa05142,ENSG00000198001
26754,hsa05142,ENSG00000121879
26755,hsa05142,ENSG00000051382
26756,hsa05142,ENSG00000171608
26757,hsa05142,ENSG00000145675
26758,hsa05142,ENSG00000105647
26759,hsa05142,ENSG00000137841
26760,hsa05142,ENSG00000149782
26761,hsa05142,ENSG00000101333
26762,hsa05142,ENSG00000239732
26763,hsa05142,ENSG00000113575
26764,hsa05142,ENSG00000104695
26765,hsa05142,ENSG00000105568
26766,hsa05142,ENSG00000137713
26767,hsa05142,ENSG00000221914
26768,hsa05142,ENSG00000156475
26769,hsa05142,ENSG00000074211
26770,hsa05142,ENSG00000175470
26771,hsa05142,ENSG00000100030
26772,hsa05142,ENSG00000102882
26773,hsa05142,ENSG00000107643
26774,hsa05142,ENSG00000185386
26775,hsa05142,ENSG00000050748
26776,hsa05142,ENSG00000109339
26777,hsa05142,ENSG00000156711
26778,hsa05142,ENSG00000173039
26779,hsa05142,ENSG00000168398
26780,hsa05142,ENSG00000188130
26781,hsa05142,ENSG00000108691
26782,hsa05142,ENSG00000277632
26783,hsa05142,ENSG00000276085
26784,hsa05142,ENSG00000271503
26785,hsa05142,ENSG00000065559
26786,hsa05142,ENSG00000105329
26787,hsa05142,ENSG00000092969
26788,hsa05142,ENSG00000119699
26789,hsa05142,ENSG00000106799
26790,hsa05142,ENSG00000163513
26791,hsa05142,ENSG00000137462
26792,hsa05142,ENSG00000136869
26793,hsa05142,ENSG00000173372
26794,hsa05142,ENSG00000232810
26795,hsa05142,ENSG00000173369
26796,hsa05142,ENSG00000067182
26797,hsa05142,ENSG00000159189
26798,hsa05142,ENSG00000125730
26799,hsa05142,ENSG00000175104
26800,hsa05142,ENSG00000179218
26801,hsa05142,ENSG00000064012
26802,hsa05142,ENSG00000117461
26803,hsa05142,ENSG00000269335
26804,hsa05142,ENSG00000168040
26805,hsa05142,ENSG00000003402
26806,hsa05142,ENSG00000167286
26807,hsa05142,ENSG00000198851
26808,hsa05142,ENSG00000160654
26809,hsa05142,ENSG00000198821
26810,hsa05142,ENSG00000156049
26812,hsa05143,ENSG00000188676
26813,hsa05143,ENSG00000164251
26814,hsa05143,ENSG00000182621
26815,hsa05143,ENSG00000156052
26816,hsa05143,ENSG00000206172
26817,hsa05143,ENSG00000188536
26818,hsa05143,ENSG00000244734
26819,hsa05143,ENSG00000261701
26820,hsa05143,ENSG00000118137
26821,hsa05143,ENSG00000090339
26822,hsa05143,ENSG00000111537
26823,hsa05143,ENSG00000026103
26824,hsa05143,ENSG00000125538
26825,hsa05143,ENSG00000117560
26826,hsa05143,ENSG00000136244
26827,hsa05143,ENSG00000136634
26828,hsa05143,ENSG00000168811
26829,hsa05143,ENSG00000113302
26830,hsa05143,ENSG00000150782
26831,hsa05143,ENSG00000131203
26832,hsa05143,ENSG00000113889
26833,hsa05143,ENSG00000112769
26834,hsa05143,ENSG00000172936
26835,hsa05143,ENSG00000175206
26836,hsa05143,ENSG00000137841
26837,hsa05143,ENSG00000149782
26838,hsa05143,ENSG00000101333
26839,hsa05143,ENSG00000239732
26840,hsa05143,ENSG00000154229
26841,hsa05143,ENSG00000166501
26842,hsa05143,ENSG00000126583
26843,hsa05143,ENSG00000007908
26844,hsa05143,ENSG00000172009
26845,hsa05143,ENSG00000232810
26846,hsa05143,ENSG00000162692
26847,hsa05143,ENSG00000100342
26848,hsa05144,ENSG00000255819
26849,hsa05144,ENSG00000105664
26850,hsa05144,ENSG00000203710
26851,hsa05144,ENSG00000197721
26852,hsa05144,ENSG00000108342
26853,hsa05144,ENSG00000213809
26854,hsa05144,ENSG00000213088
26855,hsa05144,ENSG00000170180
26856,hsa05144,ENSG00000250361
26857,hsa05144,ENSG00000136732
26858,hsa05144,ENSG00000206172
26859,hsa05144,ENSG00000188536
26860,hsa05144,ENSG00000244734
26861,hsa05144,ENSG00000019991
26862,hsa05144,ENSG00000090339
26863,hsa05144,ENSG00000111537
26864,hsa05144,ENSG00000125538
26865,hsa05144,ENSG00000136244
26866,hsa05144,ENSG00000169429
26867,hsa05144,ENSG00000136634
26868,hsa05144,ENSG00000168811
26869,hsa05144,ENSG00000150782
26870,hsa05144,ENSG00000005844
26871,hsa05144,ENSG00000160255
26872,hsa05144,ENSG00000111796
26873,hsa05144,ENSG00000123384
26874,hsa05144,ENSG00000105976
26875,hsa05144,ENSG00000172936
26876,hsa05144,ENSG00000261371
26877,hsa05144,ENSG00000239732
26878,hsa05144,ENSG00000108691
26879,hsa05144,ENSG00000115884
26880,hsa05144,ENSG00000169439
26881,hsa05144,ENSG00000007908
26882,hsa05144,ENSG00000174175
26883,hsa05144,ENSG00000105329
26884,hsa05144,ENSG00000092969
26885,hsa05144,ENSG00000119699
26886,hsa05144,ENSG00000137801
26887,hsa05144,ENSG00000186340
26888,hsa05144,ENSG00000169231
26889,hsa05144,ENSG00000113296
26890,hsa05144,ENSG00000137462
26891,hsa05144,ENSG00000136869
26892,hsa05144,ENSG00000232810
26893,hsa05144,ENSG00000162692
26894,hsa05144,ENSG00000135218
26895,hsa05144,ENSG00000101017
26896,hsa05144,ENSG00000102245
26897,hsa05144,ENSG00000110651
26898,hsa05145,ENSG00000117020
26899,hsa05145,ENSG00000108179
26900,hsa05145,ENSG00000050555
26901,hsa05145,ENSG00000100324
26902,hsa05145,ENSG00000213341
26903,hsa05145,ENSG00000160791
26904,hsa05145,ENSG00000112062
26905,hsa05145,ENSG00000276231
26906,hsa05145,ENSG00000142208
26907,hsa05145,ENSG00000105221
26908,hsa05145,ENSG00000091128
26909,hsa05145,ENSG00000055208
26910,hsa05145,ENSG00000141506
26911,hsa05145,ENSG00000154589
26912,hsa05145,ENSG00000012779
26913,hsa05145,ENSG00000127955
26914,hsa05145,ENSG00000114353
26915,hsa05145,ENSG00000065135
26916,hsa05145,ENSG00000087258
26917,hsa05145,ENSG00000101680
26918,hsa05145,ENSG00000204257
26919,hsa05145,ENSG00000242574
26920,hsa05145,ENSG00000204252
26921,hsa05145,ENSG00000241106
26922,hsa05145,ENSG00000231389
26923,hsa05145,ENSG00000223865
26924,hsa05145,ENSG00000196735
26925,hsa05145,ENSG00000237541
26926,hsa05145,ENSG00000179344
26927,hsa05145,ENSG00000204287
26928,hsa05145,ENSG00000196126
26929,hsa05145,ENSG00000231679
26930,hsa05145,ENSG00000227826
26931,hsa05145,ENSG00000198502
26932,hsa05145,ENSG00000110330
26933,hsa05145,ENSG00000023445
26934,hsa05145,ENSG00000204389
26935,hsa05145,ENSG00000204388
26936,hsa05145,ENSG00000204390
26937,hsa05145,ENSG00000126803
26938,hsa05145,ENSG00000101966
26939,hsa05145,ENSG00000173110
26940,hsa05145,ENSG00000109971
26941,hsa05145,ENSG00000237693
26942,hsa05145,ENSG00000111537
26943,hsa05145,ENSG00000027697
26944,hsa05145,ENSG00000159128
26945,hsa05145,ENSG00000104365
26946,hsa05145,ENSG00000136634
26947,hsa05145,ENSG00000110324
26948,hsa05145,ENSG00000243646
26949,hsa05145,ENSG00000168811
26950,hsa05145,ENSG00000113302
26951,hsa05145,ENSG00000184216
26952,hsa05145,ENSG00000091409
26953,hsa05145,ENSG00000150093
26954,hsa05145,ENSG00000162434
26955,hsa05145,ENSG00000096968
26956,hsa05145,ENSG00000196569
26957,hsa05145,ENSG00000053747
26958,hsa05145,ENSG00000112769
26959,hsa05145,ENSG00000130702
26960,hsa05145,ENSG00000091136
26961,hsa05145,ENSG00000172037
26962,hsa05145,ENSG00000196878
26963,hsa05145,ENSG00000135862
26964,hsa05145,ENSG00000058085
26965,hsa05145,ENSG00000130164
26966,hsa05145,ENSG00000179583
26967,hsa05145,ENSG00000172936
26968,hsa05145,ENSG00000109320
26969,hsa05145,ENSG00000100906
26970,hsa05145,ENSG00000104825
26971,hsa05145,ENSG00000007171
26972,hsa05145,ENSG00000198001
26973,hsa05145,ENSG00000140992
26974,hsa05145,ENSG00000105851
26975,hsa05145,ENSG00000172115
26976,hsa05145,ENSG00000100030
26977,hsa05145,ENSG00000102882
